installation_date,system_size,total_installed_price
11/18/2010,5.76,29372
4/8/2013,5.76,29376
7/26/2013,5.76,29376
8/20/2012,5.76,29396
1/19/2011,5.76,29419.1
5/15/2012,5.76,29500
4/29/2013,5.76,29606
11/16/2010,5.76,29664
7/29/2011,5.76,29762
2/9/2012,5.76,29894.1
11/26/2012,5.76,29909
11/28/2011,5.76,29910
7/12/2012,5.76,29952
5/29/2012,5.76,29960
9/20/2017,5.76,30000
7/19/2012,5.76,30000
8/17/2012,5.76,30009.6
6/12/2012,5.76,30009.6
7/24/2012,5.76,30009.6
8/30/2012,5.76,30009.6
6/13/2012,5.76,30009.6
9/11/2012,5.76,30009.6
8/3/2012,5.76,30009.6
10/19/2012,5.76,30009.6
7/18/2012,5.76,30009.6
8/8/2012,5.76,30009.6
10/25/2012,5.76,30009.6
7/10/2012,5.76,30009.6
7/11/2012,5.76,30009.6
7/31/2012,5.76,30009.6
6/26/2012,5.76,30009.6
8/27/2012,5.76,30009.6
8/14/2012,5.76,30009.6
9/27/2012,5.76,30009.6
7/11/2012,5.76,30009.6
10/18/2012,5.76,30009.6
8/9/2012,5.76,30009.6
8/30/2012,5.76,30009.6
7/6/2012,5.76,30009.6
7/12/2012,5.76,30009.6
10/11/2012,5.76,30009.6
9/12/2012,5.76,30009.6
7/12/2012,5.76,30009.6
9/26/2012,5.76,30009.6
9/14/2012,5.76,30009.6
7/23/2012,5.76,30009.6
6/20/2012,5.76,30009.6
5/15/2012,5.76,30009.6
5/18/2012,5.76,30009.6
10/15/2012,5.76,30009.6
9/11/2012,5.76,30009.6
6/1/2012,5.76,30009.6
10/25/2012,5.76,30009.6
6/2/2012,5.76,30009.6
7/25/2012,5.76,30009.6
8/3/2012,5.76,30009.6
10/25/2012,5.76,30009.6
8/16/2012,5.76,30009.6
6/15/2012,5.76,30009.6
6/12/2012,5.76,30009.6
8/7/2012,5.76,30009.6
6/8/2012,5.76,30009.6
10/9/2012,5.76,30009.6
8/24/2012,5.76,30009.6
7/11/2012,5.76,30009.6
8/17/2012,5.76,30009.6
7/13/2012,5.76,30009.6
8/17/2012,5.76,30009.6
6/19/2012,5.76,30009.6
5/18/2012,5.76,30009.6
7/17/2012,5.76,30009.6
6/6/2012,5.76,30010
5/3/2012,5.76,30010
5/1/2012,5.76,30010
7/13/2012,5.76,30010
9/20/2012,5.76,30010
8/13/2012,5.76,30010
3/8/2012,5.76,30049
3/26/2012,5.76,30049
7/16/2012,5.76,30067
9/9/2011,5.76,30125.17
8/22/2012,5.76,30133
11/2/2011,5.76,30240
5/25/2011,5.76,30240
10/6/2011,5.76,30407
9/15/2011,5.76,30412
7/18/2013,5.76,30488.28
7/20/2011,5.76,30489.13
8/11/2011,5.76,30499
2/24/2012,5.76,30816
6/7/2018,5.76,30853.52
2/8/2012,5.76,31212.51
8/17/2011,5.76,31402
7/12/2011,5.76,31402
10/4/2012,5.76,31440
2/16/2011,5.76,31680
8/7/2012,5.76,31920
2/10/2012,5.76,32120
6/7/2011,5.76,32366
9/24/2012,5.76,32477
10/12/2018,5.76,32889
11/29/2012,5.76,32932.4
4/30/2010,5.76,33000
8/20/2012,5.76,33188
9/21/2010,5.76,33276
7/12/2010,5.76,33363.96
4/26/2010,5.76,33400
3/1/2011,5.76,33474.9
9/21/2012,5.76,33515.28
5/29/2012,5.76,34272
11/18/2011,5.76,34560
11/15/2011,5.76,34560
10/28/2011,5.76,35240.08
11/19/2018,5.76,35500
8/29/2012,5.76,35560
9/30/2009,5.76,35929
4/13/2010,5.76,36403.2
1/11/2013,5.76,37440
6/25/2008,5.76,37789.25
12/28/2011,5.76,37975
7/30/2008,5.76,38894.32
1/9/2009,5.76,39065.98
1/12/2009,5.76,39857.7
10/12/2007,5.76,39951
6/5/2013,5.76,40320
6/1/2009,5.76,40668.42
11/14/2012,5.76,42968.24
1/4/2012,5.76,44160
12/9/2011,5.76,44524.8
2/14/2012,5.76,44524.8
1/25/2013,5.76,45399
12/16/2011,5.76,46080
2/9/2012,5.76,46080
1/6/2012,5.76,46080
12/22/2011,5.76,46080
1/9/2012,5.76,46080
2/27/2012,5.76,46080
2/13/2012,5.76,46080
12/8/2011,5.76,46080
1/7/2013,5.76,48026
12/6/2011,5.76,53760
10/21/2009,5.76,55271.64
8/15/2013,5.76,56000
4/30/2008,5.76,74929.88
9/15/2017,5.765,15687.5
5/11/2017,5.775,1111
1/3/2017,5.775,1111
10/12/2016,5.775,12000
6/29/2016,5.775,12256.26
2/17/2017,5.775,15000
9/30/2016,5.775,16088.02
10/4/2018,5.775,16233
5/23/2017,5.775,16515
5/1/2017,5.775,16747.5
2/17/2018,5.775,17000
7/8/2017,5.775,17250
1/10/2017,5.775,17750
1/12/2017,5.775,17750
6/13/2017,5.775,17750.04
7/18/2014,5.775,18165
8/8/2018,5.775,19005
10/22/2014,5.775,20251
1/4/2017,5.775,21249.8
9/4/2014,5.775,21772
12/6/2016,5.775,22000
2/15/2017,5.775,22250
1/12/2017,5.775,22250
12/7/2018,5.775,23000
12/3/2016,5.775,23000
10/29/2018,5.775,24875
8/10/2018,5.775,24951
10/22/2018,5.775,24952
10/9/2018,5.775,25000
9/28/2018,5.775,25375
2/12/2015,5.775,25458
8/7/2017,5.775,26000
5/19/2017,5.775,27824
12/29/2016,5.775,28000
2/3/2017,5.775,28896.4
1/18/2017,5.775,30000
10/2/2018,5.775,30518
8/20/2010,5.775,31419.75
1/31/2017,5.775,32837
3/10/2009,5.775,39467.95
6/5/2008,5.775,39526.1
7/18/2011,5.775,44467
12/27/2011,5.775,44640.75
7/30/2009,5.775,49533
6/7/2010,5.775,52494.75
2/10/2015,5.78,15500
4/5/2013,5.78,28900
4/5/2013,5.78,28900
5/27/2014,5.784,21037
5/28/2014,5.784,21598
12/21/2010,5.784,27240
12/21/2010,5.784,28173
11/5/2013,5.79,19701
3/31/2014,5.79,20265
11/8/2013,5.79,20492
10/28/2013,5.79,28081
10/28/2013,5.79,28081
3/14/2014,5.79,28081
11/5/2013,5.79,28081
9/3/2014,5.79,45216.65
12/19/2018,5.795,10668.5
4/26/2017,5.795,13156
2/15/2017,5.795,14487.5
5/1/2018,5.795,14755.9
10/3/2018,5.795,15000
12/19/2018,5.795,15246.65
4/5/2018,5.795,15414.7
5/3/2018,5.795,16092
11/17/2018,5.795,16250
10/19/2018,5.795,16360.2
4/16/2018,5.795,16428.83
12/28/2018,5.795,16910
8/15/2018,5.795,17269
3/27/2018,5.795,17269.1
10/22/2018,5.795,17269.1
5/11/2018,5.795,17269.1
8/28/2018,5.795,17269.1
6/21/2018,5.795,17269.1
11/17/2018,5.795,17269.1
6/27/2018,5.795,17269.1
8/30/2018,5.795,17269.1
10/11/2018,5.795,18499.96
11/1/2016,5.795,18500
9/19/2018,5.795,18833.75
8/30/2018,5.795,18833.76
10/16/2018,5.795,18833.76
10/24/2018,5.795,19000
12/1/2018,5.795,19123
11/6/2018,5.795,19140
2/23/2018,5.795,19140
9/22/2018,5.795,19800
10/3/2018,5.795,20000
11/20/2018,5.795,20000
10/19/2018,5.795,20000
9/28/2018,5.795,20000
10/9/2018,5.795,20000
9/1/2016,5.795,20160
5/3/2018,5.795,20268
9/20/2018,5.795,20400
12/11/2018,5.795,20550
12/19/2018,5.795,20890
10/26/2018,5.795,21006
9/21/2018,5.795,21720
10/31/2018,5.795,22000
8/22/2018,5.795,22200
3/20/2015,5.795,22798.2
11/30/2018,5.795,23000
7/5/2018,5.795,23216
11/7/2018,5.795,23222
9/4/2018,5.795,23280
11/19/2018,5.795,23624.94
9/19/2018,5.795,23881.67
9/4/2018,5.795,24629
10/9/2018,5.795,25000
12/1/2018,5.795,25000
6/13/2018,5.795,25406
12/19/2018,5.795,25468
12/29/2018,5.795,25498
12/31/2018,5.795,25498
9/25/2018,5.795,25498
7/24/2018,5.795,25498
9/28/2018,5.795,25498
12/21/2018,5.795,25498
12/27/2018,5.795,25498
3/22/2018,5.795,25498
8/6/2018,5.795,25498
4/11/2018,5.795,25498
5/29/2018,5.795,25498
5/31/2018,5.795,25891.2
3/17/2018,5.795,25979.88
12/18/2018,5.795,27957.6
9/27/2018,5.795,30500
7/26/2012,5.796,25929
1/4/2018,5.8,7500
4/25/2017,5.8,10000
8/29/2017,5.8,10250.05
4/5/2018,5.8,10300
3/26/2018,5.8,12950
9/27/2018,5.8,13434.9
11/8/2017,5.8,13547.36
2/8/2018,5.8,13547.36
2/8/2018,5.8,13547.36
10/8/2018,5.8,13838.22
10/16/2018,5.8,13962.34
6/19/2018,5.8,14275
11/6/2018,5.8,14355
8/28/2018,5.8,14407.2
9/5/2018,5.8,14449.5
11/17/2018,5.8,14488.4
12/13/2017,5.8,14500
11/1/2018,5.8,14668.2
11/27/2017,5.8,14790
9/28/2018,5.8,14819
12/8/2018,5.8,14859.6
11/20/2018,5.8,14911.8
12/6/2018,5.8,14969.8
1/8/2018,5.8,15000
8/14/2017,5.8,15000
1/17/2018,5.8,15000
6/3/2017,5.8,15000
12/10/2018,5.8,15097.4
8/30/2018,5.8,15167
12/3/2018,5.8,15288.8
10/1/2018,5.8,15315
9/10/2018,5.8,15370
10/10/2018,5.8,15387.4
11/28/2017,5.8,15430
12/8/2018,5.8,15433.8
8/11/2018,5.8,15573
11/13/2018,5.8,15631
12/28/2018,5.8,15631
12/1/2018,5.8,15758.6
12/13/2017,5.8,15834
11/13/2018,5.8,15834
4/24/2017,5.8,15834
11/20/2018,5.8,15834
10/4/2018,5.8,15834
12/21/2018,5.8,15857.2
3/6/2018,5.8,15921
12/9/2017,5.8,15921
12/14/2018,5.8,15961
1/19/2018,5.8,16000
10/30/2018,5.8,16021
11/15/2018,5.8,16037
12/31/2018,5.8,16037
9/14/2017,5.8,16124
8/21/2017,5.8,16124
6/29/2017,5.8,16182
12/8/2018,5.8,16187.8
9/27/2018,5.8,16199.4
9/25/2018,5.8,16240
6/21/2017,5.8,16250
10/31/2018,5.8,16321.2
9/19/2017,5.8,16327
11/14/2017,5.8,16327
1/16/2018,5.8,16327
7/29/2017,5.8,16327
7/12/2017,5.8,16327
11/4/2017,5.8,16327
9/26/2018,5.8,16460.4
10/19/2018,5.8,16472
9/13/2017,5.8,16501.62
4/27/2018,5.8,16530
7/8/2017,5.8,16530
10/16/2018,5.8,16536.56
2/14/2018,5.8,16548
6/3/2017,5.8,16588
4/8/2017,5.8,16588
9/4/2018,5.8,16652.16
6/12/2018,5.8,16733
8/28/2017,5.8,16733
12/1/2018,5.8,16837.4
11/13/2018,5.8,16849
10/15/2018,5.8,16849
9/18/2018,5.8,16849
9/6/2018,5.8,16849
6/1/2017,5.8,16907
11/22/2017,5.8,16936
1/23/2018,5.8,16936
12/15/2018,5.8,16941.8
11/19/2018,5.8,16988.2
9/14/2018,5.8,17052
11/8/2018,5.8,17052
11/5/2018,5.8,17057
11/28/2017,5.8,17139
1/8/2018,5.8,17139
1/18/2018,5.8,17139
2/8/2018,5.8,17139
9/11/2017,5.8,17139
12/18/2017,5.8,17139
11/20/2018,5.8,17173.8
4/26/2018,5.8,17189
12/4/2018,5.8,17191.2
7/6/2017,5.8,17197
1/17/2018,5.8,17252.1
1/31/2018,5.8,17255
12/20/2018,5.8,17255
6/28/2017,5.8,17308.98
1/4/2018,5.8,17342
12/20/2017,5.8,17342
11/16/2018,5.8,17371
12/2/2017,5.8,17396.4
4/15/2017,5.8,17400
11/7/2018,5.8,17458
3/20/2018,5.8,17458
12/31/2018,5.8,17458
1/8/2018,5.8,17493
8/15/2017,5.8,17500
7/23/2018,5.8,17501.5
12/8/2018,5.8,17533.4
6/24/2017,5.8,17542
8/21/2018,5.8,17661
9/25/2018,5.8,17661
9/16/2017,5.8,17671.71
9/19/2017,5.8,17748
12/6/2017,5.8,17748
12/28/2017,5.8,17750
1/29/2018,5.8,17750
10/24/2017,5.8,17750
10/17/2017,5.8,17750
7/25/2017,5.8,17750
2/7/2018,5.8,17750
1/26/2018,5.8,17750
9/19/2017,5.8,17750
8/23/2017,5.8,17750
7/5/2017,5.8,17750
6/22/2017,5.8,17806
5/20/2017,5.8,17806
7/29/2017,5.8,17806
5/16/2017,5.8,17850
11/6/2018,5.8,17864
11/28/2018,5.8,17864
9/13/2013,5.8,17918.18
1/22/2018,5.8,17951
12/5/2017,5.8,17951
10/3/2017,5.8,17980
6/24/2017,5.8,18000
4/10/2017,5.8,18009
5/6/2017,5.8,18009
4/3/2018,5.8,18067
11/28/2018,5.8,18067
2/24/2018,5.8,18067
12/13/2018,5.8,18067
9/12/2017,5.8,18067
8/9/2017,5.8,18154
6/24/2017,5.8,18154
4/3/2018,5.8,18154
5/23/2017,5.8,18212
6/8/2017,5.8,18212
8/24/2017,5.8,18212
10/26/2017,5.8,18240
10/5/2018,5.8,18270
4/22/2017,5.8,18270
10/9/2018,5.8,18270
11/18/2017,5.8,18270
11/15/2017,5.8,18270
12/5/2018,5.8,18297
3/13/2018,5.8,18357
8/7/2017,5.8,18357
12/22/2017,5.8,18357
6/20/2017,5.8,18415
4/12/2018,5.8,18473
12/15/2017,5.8,18500
12/18/2017,5.8,18560
6/23/2017,5.8,18618
5/9/2017,5.8,18618
1/6/2014,5.8,18627
12/13/2018,5.8,18676
6/15/2017,5.8,18753
12/5/2017,5.8,18763
5/5/2017,5.8,18821
5/13/2017,5.8,18821
12/9/2017,5.8,18879
2/27/2018,5.8,18879
7/22/2017,5.8,18966
12/13/2017,5.8,19082
6/15/2017,5.8,19140
7/22/2017,5.8,19169
10/14/2017,5.8,19169
2/13/2018,5.8,19169
11/27/2017,5.8,19169
2/10/2018,5.8,19372
4/17/2017,5.8,19430
12/13/2017,5.8,19439.56
10/28/2013,5.8,19565
1/5/2018,5.8,19575
8/21/2017,5.8,19575
8/29/2017,5.8,19575
5/23/2017,5.8,19633
8/8/2017,5.8,19633
5/1/2018,5.8,19650
8/14/2013,5.8,19732
2/17/2018,5.8,19750.04
4/12/2018,5.8,19756.8
3/13/2018,5.8,19778
5/23/2017,5.8,19836
4/27/2018,5.8,19836
5/13/2017,5.8,19836
4/3/2018,5.8,19950
10/10/2018,5.8,20000
7/1/2017,5.8,20000
11/13/2017,5.8,20000
10/24/2018,5.8,20000
12/20/2017,5.8,20000
10/11/2017,5.8,20000
12/15/2018,5.8,20000
11/22/2017,5.8,20000
10/29/2018,5.8,20000
11/15/2017,5.8,20000
10/11/2017,5.8,20000
8/30/2017,5.8,20000
10/11/2017,5.8,20000
8/17/2017,5.8,20000
1/22/2018,5.8,20000
12/18/2017,5.8,20010
10/12/2018,5.8,20039
2/24/2018,5.8,20184
1/12/2018,5.8,20184
9/8/2017,5.8,20242
2/23/2018,5.8,20300
10/9/2013,5.8,20300
11/27/2017,5.8,20300
1/8/2018,5.8,20387
8/29/2017,5.8,20387
1/26/2018,5.8,20448
4/6/2018,5.8,20461.19
8/10/2017,5.8,20500
10/23/2017,5.8,20500.1
8/24/2017,5.8,20500.1
9/28/2017,5.8,20500.1
1/23/2018,5.8,20590
8/30/2016,5.8,20688
11/15/2017,5.8,20743
1/9/2018,5.8,20750
8/5/2017,5.8,20750
10/5/2017,5.8,20786
4/14/2017,5.8,20880
2/2/2018,5.8,20880
12/29/2018,5.8,21000
9/11/2018,5.8,21000
12/28/2017,5.8,21000
10/22/2018,5.8,21000
9/18/2018,5.8,21024
10/19/2018,5.8,21024.65
11/20/2018,5.8,21024.65
1/22/2018,5.8,21372
1/15/2016,5.8,21750
10/18/2016,5.8,21925.58
5/19/2010,5.8,21967
2/8/2018,5.8,21979.1
9/7/2017,5.8,22000
9/28/2017,5.8,22000
4/6/2017,5.8,22000
8/22/2017,5.8,22000
8/21/2017,5.8,22330
4/3/2012,5.8,22400
10/1/2018,5.8,22500
9/21/2017,5.8,22500
6/27/2017,5.8,22500
8/3/2017,5.8,22500
6/15/2017,5.8,22500
4/7/2017,5.8,22620
6/6/2017,5.8,22620
7/29/2017,5.8,22650
9/29/2017,5.8,22750
2/28/2018,5.8,22910
5/15/2018,5.8,22928
7/8/2017,5.8,22930
8/2/2017,5.8,22932.48
1/3/2018,5.8,22967
11/21/2017,5.8,23000
9/26/2018,5.8,23000
12/17/2018,5.8,23000
2/21/2018,5.8,23097
4/3/2018,5.8,23100
10/29/2018,5.8,23120
12/11/2018,5.8,23160
10/12/2018,5.8,23200
2/15/2018,5.8,23345
8/15/2018,5.8,23345
12/7/2018,5.8,23400
9/19/2018,5.8,23416
6/17/2017,5.8,23520
4/14/2017,5.8,23560
10/23/2018,5.8,23660
4/25/2018,5.8,23678
8/3/2018,5.8,23740
10/4/2017,5.8,24000
1/5/2018,5.8,24000
7/10/2017,5.8,24000
7/18/2017,5.8,24000
7/20/2017,5.8,24200
7/5/2017,5.8,24346
4/20/2018,5.8,24360
12/15/2017,5.8,24378.1
11/3/2017,5.8,24596
8/3/2017,5.8,24620
7/24/2017,5.8,24620
2/8/2018,5.8,24628.08
11/2/2017,5.8,24824
9/18/2017,5.8,25000
5/13/2017,5.8,25000
11/18/2017,5.8,25000
2/24/2018,5.8,25000
7/25/2017,5.8,25369.5
10/26/2017,5.8,25478
8/15/2017,5.8,25588
4/14/2017,5.8,25652
11/21/2018,5.8,25740
9/18/2018,5.8,26000
2/3/2018,5.8,26007
8/10/2017,5.8,26100
10/30/2013,5.8,26100
3/23/2018,5.8,26100
11/9/2018,5.8,26100
1/11/2017,5.8,26200
12/2/2017,5.8,26399
4/16/2018,5.8,26447
10/22/2018,5.8,26500
12/7/2017,5.8,26697
12/4/2017,5.8,27020
10/10/2018,5.8,27129
10/23/2017,5.8,27130.69
12/15/2018,5.8,27500
6/28/2018,5.8,27724
5/20/2017,5.8,27840
10/26/2017,5.8,28000
11/7/2018,5.8,28500
12/3/2018,5.8,28500
11/9/2018,5.8,28500
10/16/2018,5.8,28500
9/27/2018,5.8,28500
10/16/2018,5.8,28500
11/30/2017,5.8,28906
11/13/2017,5.8,28906
12/18/2017,5.8,28906
7/10/2018,5.8,28942
7/22/2017,5.8,29045.8
5/30/2017,5.8,29045.8
10/22/2018,5.8,29541.4
5/1/2017,5.8,29656
1/22/2018,5.8,29806
6/5/2017,5.8,30000
7/29/2017,5.8,30000
7/22/2017,5.8,30000
10/20/2017,5.8,30171
12/18/2017,5.8,31200
8/7/2017,5.8,31320
9/16/2010,5.8,33817
6/8/2017,5.8,33915
12/27/2017,5.8,34000
10/4/2017,5.8,34960
6/22/2009,5.8,38249.67
10/19/2018,5.8,39407
12/21/2010,5.8,40000
7/16/2009,5.8,40591.09
10/31/2018,5.8,47332
10/31/2011,5.805,24301.18
3/28/2011,5.805,27864
10/21/2010,5.805,28764
5/19/2010,5.805,31022.6
9/20/2010,5.805,32073
8/24/2010,5.805,32778.75
11/12/2010,5.805,32870.5
5/27/2010,5.805,33263.88
11/19/2010,5.805,33527
1/28/2011,5.805,33778.16
2/5/2010,5.805,33862.5
12/8/2010,5.805,34000
8/10/2010,5.805,34046.5
2/23/2011,5.805,34062
3/25/2011,5.805,34539.75
4/22/2010,5.805,34830
4/23/2010,5.805,34830
6/14/2010,5.805,34830
12/17/2010,5.805,34830
3/15/2010,5.805,34830
5/26/2010,5.805,34830
7/30/2010,5.805,34830
3/23/2010,5.805,34830
9/30/2010,5.805,34830
12/30/2009,5.805,34830
8/30/2010,5.805,34830
6/28/2010,5.805,34930
4/8/2010,5.805,35120.25
3/8/2010,5.805,35287
3/25/2010,5.805,35404
8/13/2010,5.805,35410
2/3/2011,5.805,35410.5
1/20/2010,5.805,35434.21
10/19/2010,5.805,35460.5
3/19/2010,5.805,35491
5/13/2010,5.805,35642
12/16/2009,5.805,35700
10/18/2010,5.805,35700.75
12/3/2010,5.805,36147.96
12/28/2010,5.805,36150.45
10/13/2010,5.805,36152
12/14/2009,5.805,36250
1/8/2010,5.805,36731.25
6/3/2009,5.805,37070
1/28/2010,5.805,37328.14
12/8/2009,5.805,37440
4/8/2010,5.805,37530
2/10/2009,5.805,37611
6/14/2010,5.805,37732.5
2/17/2010,5.805,37897.15
12/31/2009,5.805,38778
12/15/2010,5.805,38893.5
9/18/2008,5.805,39063.96
3/16/2010,5.805,40130
12/4/2009,5.805,40506
11/8/2010,5.805,40635
6/12/2009,5.805,41551.97
9/24/2009,5.805,42263
5/22/2009,5.805,44033
2/10/2012,5.805,46323.9
2/8/2012,5.805,46323.9
7/28/2011,5.805,46323.9
12/23/2010,5.805,46323.9
3/12/2012,5.805,46323.9
7/27/2011,5.805,46323.9
2/28/2012,5.805,46323.9
5/7/2012,5.805,46323.9
9/29/2010,5.805,48449.7
8/18/2010,5.805,52767.42
7/2/2010,5.805,52767.45
12/23/2010,5.81,29895
12/30/2010,5.81,33088
12/6/2010,5.81,33379
3/17/2010,5.81,37616
8/6/2009,5.81,38278
12/1/2009,5.81,44950
2/24/2010,5.81,46440
2/24/2010,5.81,46440
8/1/2016,5.815,12700
12/7/2007,5.824,40134.4
5/15/2007,5.824,40681.84
10/10/2008,5.824,41135.32
6/16/2016,5.83,1111
4/15/2017,5.83,1111
12/1/2016,5.83,8954
7/29/2017,5.83,10750
11/10/2016,5.83,11250
12/27/2016,5.83,12000
8/24/2016,5.83,12000
8/1/2016,5.83,12584
1/27/2017,5.83,13140
11/15/2016,5.83,13156
6/30/2015,5.83,13409
8/5/2015,5.83,13409
2/16/2017,5.83,13780
2/2/2017,5.83,13992
7/14/2015,5.83,14350
11/14/2014,5.83,14485
5/12/2017,5.83,14800
11/10/2016,5.83,15000
9/2/2016,5.83,15862
2/2/2017,5.83,16032.5
9/8/2015,5.83,16037
7/21/2016,5.83,16075
11/15/2016,5.83,16176.79
11/18/2016,5.83,16291
9/7/2016,5.83,16619
12/16/2016,5.83,16892.43
4/14/2016,5.83,17057.2
6/7/2016,5.83,17140.2
5/13/2016,5.83,17199
6/17/2016,5.83,17362.73
8/3/2016,5.83,17427
11/15/2016,5.83,17496
5/18/2016,5.83,17500
5/24/2016,5.83,17500
6/13/2016,5.83,17815.33
6/25/2016,5.83,17956.4
8/15/2016,5.83,18000
12/3/2016,5.83,18000
6/3/2017,5.83,18000
11/14/2016,5.83,18000
8/1/2016,5.83,18086
6/25/2016,5.83,18160.45
6/17/2016,5.83,18239
4/14/2016,5.83,18273.32
7/27/2016,5.83,18364
10/20/2016,5.83,18364.5
1/30/2017,5.83,18393.65
3/27/2017,5.83,18624.5
4/22/2017,5.83,18947
2/14/2017,5.83,18948
7/21/2016,5.83,19000
4/15/2017,5.83,19000
6/30/2016,5.83,19097
7/14/2016,5.83,19180.7
3/27/2017,5.83,19209.85
2/22/2017,5.83,19239
9/24/2016,5.83,19265
6/1/2016,5.83,19384.75
6/27/2016,5.83,19384.75
11/29/2016,5.83,19588.8
12/20/2016,5.83,19632.72
5/5/2016,5.83,19811.4
8/1/2016,5.83,19915
5/9/2017,5.83,20000
6/24/2016,5.83,20000
7/18/2017,5.83,20000
8/16/2016,5.83,20200
5/4/2017,5.83,20230.1
3/21/2016,5.83,20707.2
11/14/2016,5.83,20750
9/29/2016,5.83,20856
3/16/2017,5.83,21000
7/21/2016,5.83,21427
6/13/2016,5.83,21482
8/15/2016,5.83,21576
8/3/2016,5.83,21873
6/16/2016,5.83,22000
9/24/2016,5.83,22154
5/13/2016,5.83,22662.1
5/18/2017,5.83,22726
12/19/2016,5.83,22798
11/29/2016,5.83,23000
12/12/2016,5.83,23000
8/15/2016,5.83,23459
9/8/2016,5.83,23460
12/30/2016,5.83,23631
1/27/2017,5.83,23702
12/8/2016,5.83,23840
12/20/2016,5.83,24000
12/30/2016,5.83,24050
6/14/2016,5.83,24108
8/15/2016,5.83,24137
5/6/2014,5.83,24198.72
9/17/2016,5.83,24507
12/14/2016,5.83,24815
7/1/2016,5.83,24896.4
12/20/2016,5.83,24974
10/1/2016,5.83,25000
2/23/2017,5.83,25258
4/1/2016,5.83,25290
8/3/2016,5.83,25432
8/8/2016,5.83,25500
12/12/2016,5.83,25534.77
1/18/2017,5.83,25651
12/16/2016,5.83,25651.6
5/13/2016,5.83,25652
2/3/2016,5.83,25652
2/8/2017,5.83,25652
8/31/2016,5.83,25652
7/13/2016,5.83,25652
5/13/2016,5.83,25652
11/19/2016,5.83,25652
12/16/2016,5.83,25652
1/5/2017,5.83,25652
7/22/2016,5.83,25652
6/9/2016,5.83,25652
4/13/2016,5.83,25652
11/7/2016,5.83,25652
10/21/2016,5.83,25652
1/12/2017,5.83,25652
11/30/2016,5.83,25652
7/11/2016,5.83,25652
11/30/2016,5.83,25652
5/12/2016,5.83,25652
10/24/2016,5.83,25652
12/13/2016,5.83,25652
10/21/2016,5.83,25652
5/10/2016,5.83,25652
11/16/2016,5.83,25652
6/9/2016,5.83,25652
8/5/2016,5.83,25652
4/6/2017,5.83,25652
7/21/2016,5.83,25652
5/5/2016,5.83,25652
6/2/2016,5.83,25652
9/15/2016,5.83,25652
10/14/2016,5.83,25652
9/28/2016,5.83,25652
6/28/2016,5.83,25652
12/1/2016,5.83,25652
12/16/2016,5.83,25652
11/2/2016,5.83,25652
1/4/2017,5.83,25652
1/4/2017,5.83,25652
7/28/2016,5.83,25652
2/7/2017,5.83,25652
11/8/2016,5.83,25652
10/13/2016,5.83,25652
2/17/2017,5.83,25652
1/20/2017,5.83,25652
2/10/2016,5.83,25652
12/15/2016,5.83,25652
6/27/2016,5.83,25652
5/21/2016,5.83,25652
12/22/2016,5.83,25652
7/15/2016,5.83,25652
1/4/2017,5.83,25652
11/29/2016,5.83,25652
11/19/2016,5.83,25652
6/3/2016,5.83,25652
10/24/2016,5.83,25652
7/29/2016,5.83,25652
6/24/2016,5.83,25652
8/23/2016,5.83,25652
7/19/2016,5.83,25652
8/5/2016,5.83,25652
6/25/2016,5.83,25652
9/13/2016,5.83,25652
6/16/2016,5.83,25652
11/29/2016,5.83,25652
8/31/2016,5.83,25652
11/9/2016,5.83,25652
2/13/2017,5.83,25652
11/14/2016,5.83,25652
11/23/2016,5.83,25652
2/7/2017,5.83,25652
11/29/2016,5.83,25652
5/19/2016,5.83,25652
2/1/2016,5.83,25652
5/24/2016,5.83,25652
6/13/2016,5.83,25652
8/30/2016,5.83,25652
10/22/2016,5.83,25652
1/3/2017,5.83,25652
9/9/2016,5.83,25652
6/24/2016,5.83,25652
11/16/2016,5.83,25652
11/21/2016,5.83,25652
8/17/2016,5.83,25652
8/31/2016,5.83,25652
9/17/2016,5.83,25652
9/24/2016,5.83,25652
1/12/2016,5.83,25652
12/2/2016,5.83,25652
1/14/2016,5.83,25652
11/29/2016,5.83,25652
8/16/2016,5.83,25652
11/29/2016,5.83,25652
6/20/2016,5.83,25652
7/25/2016,5.83,25652
1/20/2017,5.83,25652
8/4/2016,5.83,25652
11/23/2016,5.83,25652
10/19/2016,5.83,25652
8/12/2016,5.83,25652
8/5/2016,5.83,25652
7/11/2016,5.83,25652
2/7/2017,5.83,25652
12/23/2016,5.83,25652
7/11/2016,5.83,25652
5/16/2016,5.83,25652
11/23/2016,5.83,25652
10/31/2016,5.83,25652
7/1/2016,5.83,25652
2/9/2017,5.83,25652
3/23/2017,5.83,25652
5/3/2016,5.83,25652
11/22/2016,5.83,25652
7/22/2016,5.83,25652
6/7/2016,5.83,25652
5/6/2017,5.83,25652
11/5/2016,5.83,25652
1/14/2016,5.83,25652
5/19/2016,5.83,25652
7/25/2016,5.83,25652
8/30/2016,5.83,25652
8/29/2016,5.83,25652
2/14/2017,5.83,25652
8/17/2016,5.83,25652
5/13/2016,5.83,25652
9/27/2016,5.83,25652
4/27/2016,5.83,25652
8/4/2016,5.83,25652
11/5/2016,5.83,25652
12/18/2015,5.83,25652
12/19/2016,5.83,25652
8/16/2016,5.83,25652
4/14/2016,5.83,25652
9/13/2016,5.83,25652
12/31/2015,5.83,25652
3/21/2016,5.83,25652
